training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,mean_error,covariance_error,runtime_device,posterior_width_ratio
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,100,1,2,0,0.2825887929648161,0.3767850572864215,0.1230045557022094,0.1672452837228775,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,100,1,2,1,0.2814802880166098,0.3753070506888131,0.1269015222787857,0.1638995856046676,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,3,0,0.0289604329736903,0.0386139106315871,0.9634926319122314,0.1304208189249038,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,3,1,0.0280089630978181,0.0373452841304242,0.9735966324806212,0.1356031894683838,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,3,0,0.1415395400254055,0.1887193867005407,0.854263424873352,0.1508799195289611,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,3,1,0.1413154050242155,0.1884205400322874,0.8664400577545166,0.1481122523546219,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,100,1,3,0,0.2844706799369305,0.3792942399159074,0.841225266456604,0.1538967937231063,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,100,1,3,1,0.2843172530410811,0.3790896707214415,0.8210707902908325,0.155761182308197,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,0,0,0.0279385979520156,0.0372514639360209,0.1799531877040863,0.693533718585968,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,0,1,0.030056801973842,0.0400757359651227,0.1776986420154571,0.5326946973800659,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,0,0,0.1439545610919594,0.1919394147892793,0.0960781797766685,0.370408147573471,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,0,1,0.1423380819614976,0.1897841092819968,0.0665032714605331,0.3715385496616363,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,0,0,0.2892305919667706,0.3856407892890274,0.1288762986660003,0.3125603199005127,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,0,1,0.2900369940325618,0.3867159920434157,0.0597827620804309,0.3536861836910248,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,1,0,0.0278911979403346,0.0371882639204462,0.1795036792755127,0.6548028588294983,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,1,1,0.0279737509554252,0.0372983346072336,0.1787464022636413,0.7182023525238037,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,1,0,0.1418489019852131,0.1891318693136175,0.1289811879396438,0.394783467054367,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,1,1,0.1460620450088754,0.1947493933451672,0.1290914118289947,0.3781746029853821,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,1,0,0.2897447680588811,0.3863263574118415,0.1174135953187942,0.3237157166004181,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,1,1,0.2912888090359047,0.3883850787145396,0.0964480638504028,0.3190834820270538,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,2,0,0.0284953149966895,0.0379937533289194,0.1541466116905212,0.6866631507873535,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,2,1,0.0282485620118677,0.037664749349157,0.2056977897882461,0.5780304074287415,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,2,0,0.1450572239700704,0.1934096319600939,0.1166596114635467,0.334559291601181,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,2,1,0.1446932899998501,0.1929243866664668,0.1933294832706451,0.2859708070755005,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,2,0,0.2902194240596145,0.386959232079486,0.1861758083105087,0.2602982223033905,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,2,1,0.2912956209620461,0.3883941612827281,0.1390930861234665,0.2757079899311065,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,3,0,0.0279970970004796,0.0373294626673062,1.0035626888275146,0.693583607673645,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,3,1,0.0277541909599676,0.0370055879466235,1.004952073097229,0.6982723474502563,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,3,0,0.1432409120025113,0.1909878826700151,0.902198076248169,0.4044207632541656,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,3,1,0.1436630759853869,0.1915507679805159,0.8938708901405334,0.3648740947246551,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,3,0,0.2890538779320195,0.385405170576026,0.8497303128242493,0.3060509860515594,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,3,1,0.2875877219485119,0.3834502959313492,0.8452466726303101,0.3052947223186493,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,0,0,0.0286057649645954,0.0381410199527939,0.1549573242664337,0.7092263102531433,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,0,1,0.0281442069681361,0.0375256092908481,0.1529393643140792,0.6026962995529175,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,0,0,0.1427001709816977,0.1902668946422636,0.0932529121637344,0.347164511680603,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,0,1,0.1418862519785761,0.1891816693047682,0.0844337120652198,0.3192173540592193,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,0,0,0.2848674650304019,0.3798232867072026,0.1114292666316032,0.2936127185821533,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,0,1,0.2875863609369844,0.3834484812493126,0.0566444434225559,0.3567296266555786,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,1,0,0.0279246210120618,0.0372328280160824,0.1505767405033111,0.6907737255096436,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,1,1,0.0287658850429579,0.0383545133906106,0.1609351933002472,0.7705726623535156,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,1,0,0.14493962994311,0.1932528399241467,0.1173086166381836,0.281160444021225,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,1,1,0.1449908119393512,0.1933210825858017,0.1187317818403244,0.307018905878067,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,1,0,0.2883250568993389,0.3844334091991186,0.1064488664269447,0.296598881483078,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,1,1,0.2863071399042383,0.381742853205651,0.1099829450249672,0.2987504303455353,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,2,0,0.0286623321007937,0.0382164428010582,0.1148935556411743,0.7405099272727966,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,2,1,0.0281316029140725,0.0375088038854301,0.1908814907073974,0.7189267873764038,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,2,0,0.1438310219673439,0.1917746959564586,0.1180863827466964,0.285769373178482,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,2,1,0.1434832769446075,0.1913110359261433,0.1747748106718063,0.2726939618587494,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,2,0,0.2977517250692472,0.3970023000923295,0.1898211389780044,0.2032307982444763,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,2,1,0.2851368240080774,0.3801824320107698,0.1532027572393417,0.2690382897853851,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,3,0,0.0285126869566738,0.0380169159422318,1.0207130908966064,0.7682157754898071,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,3,1,0.0282000269507989,0.0376000359343985,0.998346507549286,0.7930291295051575,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,3,0,0.1420966170262545,0.189462156035006,0.8759071826934814,0.3386083245277405,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,3,1,0.144377271994017,0.1925030293253561,0.8672271370887756,0.3456945121288299,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,3,0,0.2876689949771389,0.3835586599695186,0.8285447955131531,0.2764793336391449,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,3,1,0.2869464339455589,0.3825952452607453,0.8355493545532227,0.2708421945571899,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,0,0,0.0294676009798422,0.0392901346397896,0.2413846105337143,0.2578997015953064,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,0,1,0.0268908540019765,0.0358544720026354,0.2215169370174408,0.2559038996696472,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,0,0,0.1385188950225711,0.1846918600300947,0.240233689546585,0.3564132750034332,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,0,1,0.1366594170685857,0.1822125560914476,0.1982123404741287,0.284275472164154,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,2,0,0,0.2938888130011037,0.3918517506681382,0.2010517418384552,0.2920215427875519,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,2,0,1,0.2745325609575957,0.3660434146101276,0.2148720771074295,0.2966750562191009,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,1,0,0.0269676430616527,0.035956857415537,0.4055998921394348,0.2491205632686615,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,1,1,0.0264657919760793,0.0352877226347724,0.3919500112533569,0.2182132452726364,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,1,0,0.1383770380634814,0.1845027174179752,0.3563904166221618,0.2981983423233032,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,1,1,0.1361913230502978,0.1815884307337304,0.3604262769222259,0.295759379863739,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,2,1,0,0.2749739499995485,0.3666319333327313,0.3505857288837433,0.2358674705028534,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,2,1,1,0.2729802899993956,0.3639737199991941,0.3450209498405456,0.28611621260643,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,2,0,0.0267001909669488,0.0356002546225984,0.2175566703081131,0.3292723596096039,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,2,1,0.0268856280017644,0.0358475040023525,0.2691383063793182,0.2621252834796905,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,2,0,0.1364311630604788,0.1819082174139718,0.2606489062309265,0.2636524438858032,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,2,1,0.1392712229862809,0.1856949639817079,0.2960383594036102,0.2559193074703216,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,2,2,0,0.2758155150804668,0.3677540201072891,0.242581695318222,0.2785021662712097,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,2,2,1,0.2967615779489279,0.3956821039319038,0.2495870739221573,0.3217509686946869,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,3,0,0.0275183729827404,0.0366911639769872,1.2192728519439695,0.3287332653999328,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,3,1,0.0261978460475802,0.0349304613967736,1.2508959770202637,0.2962627708911896,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,3,0,0.1337149218888953,0.1782865625185271,1.213951587677002,0.3455778062343597,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,3,1,0.1358035929733887,0.1810714572978516,1.2507132291793823,0.3666960000991821,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,2,3,0,0.2722823140211403,0.3630430853615204,1.2257635593414309,0.3401212096214294,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,2,3,1,0.2734671039506793,0.3646228052675724,1.163352370262146,0.323198914527893,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,0,0,0.0270519889891147,0.036069318652153,0.1915814131498336,0.2118980586528778,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,0,1,0.026706084026955,0.03560811203594,0.1786992996931076,0.2118881046772003,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,0,0,0.1396376299671828,0.1861835066229105,0.2243521958589553,0.3244279623031616,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,0,1,0.137216599076055,0.1829554654347399,0.1830346286296844,0.2554869651794433,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,2,0,0,0.2779597240732983,0.3706129654310643,0.1911600828170776,0.2725173234939575,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,2,0,1,0.2788409190252423,0.3717878920336564,0.2038951516151428,0.2770662009716034,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,1,0,0.0270923289936035,0.0361231053248047,0.3000441491603851,0.2019483596086502,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,1,1,0.0269830418983474,0.0359773891977965,0.2897446751594543,0.1738848090171814,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,1,0,0.1382656600326299,0.1843542133768399,0.3185497224330902,0.2670787572860718,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,1,1,0.138887763954699,0.185183685272932,0.322317361831665,0.2650793492794037,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,2,1,0,0.2813984209205955,0.375197894560794,0.3267958462238312,0.2170222252607345,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,2,1,1,0.2821110320510342,0.3761480427347123,0.3218140304088592,0.2661671340465545,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,2,0,0.0274969659512862,0.0366626212683816,0.2014331966638565,0.281380295753479,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,2,1,0.0274829840054735,0.0366439786739647,0.2516942322254181,0.2197858542203903,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,2,0,0.1401225799927488,0.1868301066569984,0.2515873610973358,0.2361925989389419,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,2,1,0.1406583859352395,0.1875445145803193,0.286421000957489,0.2287521958351135,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,2,2,0,0.2800644420785829,0.3734192561047773,0.2367856055498123,0.2589807510375976,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,2,2,1,0.2797285340493545,0.3729713787324726,0.2436138987541198,0.3005796670913696,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,3,0,0.0279775920789688,0.0373034561052918,1.1498677730560305,0.282295674085617,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,3,1,0.0280730440281331,0.0374307253708442,1.1794215440750122,0.2515216469764709,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,3,0,0.140468972036615,0.1872919627154866,1.179110407829285,0.3147477805614471,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,3,1,0.1385965279769152,0.184795370635887,1.2147005796432495,0.3361551463603973,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,2,3,0,0.2770620670635253,0.3694160894180338,1.2026292085647583,0.3192088305950165,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,2,3,1,0.2762534619541839,0.3683379492722451,1.1411185264587402,0.3029867112636566,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,0,0,0.0273077419260516,0.0364103225680689,0.2215180099010467,0.2108043581247329,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,0,1,0.027317346073687,0.0364231280982494,0.2052877843379974,0.2097441107034683,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,0,0,0.1386610269546508,0.1848813692728678,0.2292004376649856,0.3247098624706268,cuda,1.5714261531829834
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,0,1,0.1389069180004298,0.1852092240005731,0.1880080103874206,0.255908191204071,cuda,1.4794102907180786
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,2,0,0,0.279521941090934,0.3726959214545786,0.1937245726585388,0.2727687656879425,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,2,0,1,0.2773442280013114,0.3697923040017485,0.2067180424928665,0.2772083878517151,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,1,0,0.0303750790189951,0.0405001053586602,0.3616695702075958,0.20230433344841,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,1,1,0.0278768469579517,0.037169129277269,0.349699318408966,0.1742600798606872,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,1,0,0.1416358159622177,0.1888477546162903,0.3306249380111694,0.2680038213729858,cuda,1.507331132888794
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,1,1,0.1464613690041005,0.1952818253388007,0.3344494104385376,0.265973836183548,cuda,1.505710482597351
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,2,1,0,0.2995440199738368,0.3993920266317824,0.3329730331897735,0.2176353931427002,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,2,1,1,0.282277236925438,0.3763696492339174,0.3278128802776336,0.2666220366954803,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,2,0,0.0279030590318143,0.0372040787090857,0.2080693691968917,0.2765640020370483,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,2,1,0.0280440050410106,0.0373920067213475,0.2581292688846588,0.2154129445552826,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,2,0,0.1413193439366296,0.1884257919155061,0.2533356249332428,0.2363220751285553,cuda,1.438174843788147
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,2,1,0.1411053179763257,0.1881404239684343,0.2880425751209259,0.2289984226226806,cuda,1.4261469841003418
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,2,2,0,0.2850481199566275,0.3800641599421699,0.2377261072397232,0.2592058479785919,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,2,2,1,0.2828714969800785,0.377161995973438,0.2445514351129531,0.3008267879486084,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,3,0,0.0276884520426392,0.0369179360568523,1.1837574243545532,0.2795336246490478,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,3,1,0.0276300540426746,0.0368400720568994,1.213396430015564,0.2496216744184494,cuda,
