compass_mean,compass_std,exact_mean,exact_std,family,index,mean_error_in_exact_std,n_observations,parameter,runtime_seconds,shared_synchronization_max_abs,std_ratio_to_exact,truth
-1.2826493978500366,0.0774468258023262,-1.2722743296906154,0.03743511849052782,vertical,26,0.2771479983974523,50,local,418.6829915540293,0.0,2.0688281059265137,-1.2120088549978343
1.6535414457321167,0.07153589278459549,1.657287273026207,0.02968727217822366,vertical,27,0.1261762034451211,50,local,418.6829915540293,0.0,2.4096486568450928,1.6661478205537388
-1.9831023216247559,0.07254644483327866,-1.9766860310742316,0.016862854445592327,vertical,28,0.3804984838851762,50,local,418.6829915540293,0.0,4.302145004272461,-1.9443791893031355
-1.5722076892852783,0.07328079640865326,-1.5778141109791093,0.031185160503619205,vertical,29,0.17977851014043394,50,local,418.6829915540293,0.0,2.3498611450195312,-1.4922263884800246
1.6525883674621582,0.06812173128128052,1.6559907079131682,0.029721207755307292,vertical,30,0.11447517473116153,50,local,418.6829915540293,0.0,2.2920243740081787,1.6156526065881196
-1.2963142395019531,0.07719223946332932,-1.291238850029197,0.03709108809957885,vertical,31,0.13683582048416199,50,local,418.6829915540293,0.0,2.081153392791748,-1.3359900348077187
1.3139355182647705,0.07253949344158173,1.3281451863389806,0.03648909401060598,vertical,32,0.3894223317816519,50,local,418.6829915540293,0.0,1.9879772663116455,1.3174146681433152
-0.4152884781360626,0.10328710824251175,-0.4270363846647772,0.07839687278595063,vertical,33,0.14985172381544185,50,local,418.6829915540293,0.0,1.3174902200698853,-0.4491342141457171
-1.4794689416885376,0.07578504830598831,-1.468862090143189,0.03302072660693971,vertical,34,0.3212179935228746,50,local,418.6829915540293,0.0,2.2950751781463623,-1.4938046286423567
1.6856091022491455,0.07358048856258392,1.6816166981027767,0.029199484697595708,vertical,35,0.13672858229232882,50,local,418.6829915540293,0.0,2.5199241638183594,1.6850682384458833
0.24151583015918732,0.10684346407651901,0.23615931439561633,0.09601322047618496,vertical,36,0.05578935626786538,50,local,418.6829915540293,0.0,1.1127995252609253,0.2877694647209732
0.9583688974380493,0.08463170379400253,0.9561670649572929,0.04717140908452109,vertical,37,0.04667726751200575,50,local,418.6829915540293,0.0,1.7941312789916992,0.9919351775708702
-0.838893473148346,0.08624005317687988,-0.8431035118679946,0.05179565444977411,vertical,38,0.08128169755497715,50,local,418.6829915540293,0.0,1.6650055646896362,-0.8924809891326477
0.039146509021520615,0.1121072992682457,0.029387942057947397,0.09791367478927439,vertical,39,0.09966500577754013,50,local,418.6829915540293,0.0,1.144960641860962,0.1414103765685364
-1.8035943508148193,0.0724819004535675,-1.8165483673694802,0.027366812145989197,vertical,40,0.47334766232753894,50,local,418.6829915540293,0.0,2.6485328674316406,-1.7739362974977229
-1.1369216442108154,0.0800405964255333,-1.1445725435266003,0.04147679547895757,vertical,41,0.18446216076809546,50,local,418.6829915540293,0.0,1.9297679662704468,-1.1309274727148209
0.8486371040344238,0.08703938871622086,0.8506556847354394,0.05269852798409538,vertical,42,0.03830430902405446,50,local,418.6829915540293,0.0,1.6516474485397339,0.8518443579586701
0.6985556483268738,0.09170805662870407,0.7035964970409804,0.05991335606380222,vertical,43,0.08413564262263247,50,local,418.6829915540293,0.0,1.5306780338287354,0.6594703629813301
-1.0205892324447632,0.08054054528474808,-1.0202236468740664,0.04472532456769032,vertical,44,0.008174017164335329,50,local,418.6829915540293,0.0,1.8007817268371582,-1.0511492721546425
1.7770507335662842,0.06810929626226425,1.7862138608868405,0.027811171599175427,vertical,45,0.3294764942886487,50,local,418.6829915540293,0.0,2.4489905834198,1.7802482897045544
-0.32801350951194763,0.10372448712587357,-0.3399814449889164,0.0832288740352424,vertical,46,0.14379547501629164,50,local,418.6829915540293,0.0,1.2462561130523682,-0.15984819701078123
-1.7656396627426147,0.07076804339885712,-1.765212269713163,0.028034845986508176,vertical,47,0.015245064290972447,50,local,418.6829915540293,0.0,2.5242886543273926,-1.756345538586098
1.3665732145309448,0.07231450080871582,1.374434536512504,0.03524852000782439,vertical,48,0.2230255902890121,50,local,418.6829915540293,0.0,2.0515613555908203,1.3913654240170903
0.626802384853363,0.09394744783639908,0.6297270059235973,0.06299624602623173,vertical,49,0.04642532301077849,50,local,418.6829915540293,0.0,1.4913182258605957,0.5554998534172322
0.9485912322998047,0.14709539711475372,0.9263623218974254,0.0478052954382336,horizontal,-1,0.46498817205429077,5,global,49.08931687497534,0.0,3.0769686698913574,1.0
1.3488163948059082,0.20798152685165405,1.355311594663815,0.03491603410982409,horizontal,0,0.1860234136980436,5,local,49.08931687497534,0.0,5.9566192626953125,1.3717528597604374
1.2275620698928833,0.2028394192457199,1.2334299731155522,0.03818886558574935,horizontal,1,0.15365481882390944,5,local,49.08931687497534,0.0,5.311480522155762,1.2166542142247603
-1.6932240724563599,0.20013342797756195,-1.7049970906761234,0.028409258823681886,horizontal,2,0.4144077919396317,5,local,49.08931687497534,0.0,7.044654846191406,-1.6981153273636793
1.6492141485214233,0.20280101895332336,1.6538247749020085,0.029227776825045473,horizontal,3,0.15774810407866208,5,local,49.08931687497534,0.0,6.938640117645264,1.6688579094475795
1.009238839149475,0.22034898400306702,0.9898384917247451,0.0470556710702494,horizontal,4,0.4122850016476693,5,local,49.08931687497534,0.0,4.682729244232178,0.9779809508884321
0.9708425998687744,0.16937656700611115,0.9632190788891712,0.036499410686698125,horizontal,-1,0.2088662087917328,10,global,90.20205857406836,0.0,4.640528678894043,1.0
1.3492485284805298,0.15842795372009277,1.3509315851836463,0.03487255665625095,horizontal,0,0.04826307172447695,10,local,90.20205857406836,0.0,4.543055057525635,1.3717528597604374
1.235547661781311,0.16398985683918,1.2282147866069912,0.038150182408736785,horizontal,1,0.19221075002358293,10,local,90.20205857406836,0.0,4.298533916473389,1.2166542142247603
-1.7016406059265137,0.15443718433380127,-1.7079167166085996,0.028235867969822356,horizontal,2,0.22227440250087607,10,local,90.20205857406836,0.0,5.469539165496826,-1.6981153273636793
1.6544157266616821,0.1512792408466339,1.6507330896109929,0.029188754863579334,horizontal,3,0.1261662947906125,10,local,90.20205857406836,0.0,5.1827921867370605,1.6688579094475795
1.0086450576782227,0.17449726164340973,0.9820321536106337,0.04707298822619838,horizontal,4,0.5653540399795062,10,local,90.20205857406836,0.0,3.706951141357422,0.9779809508884321
0.6876078844070435,0.19011516869068146,0.6818017842100573,0.06025522694456852,horizontal,5,0.09635844874217173,10,local,90.20205857406836,0.0,3.1551647186279297,0.6487081877924252
-1.7798988819122314,0.1539282351732254,-1.7729108405168943,0.027367512905232472,horizontal,6,0.25534075454847377,10,local,90.20205857406836,0.0,5.624487400054932,-1.752883613073935
0.9810347557067871,0.16900090873241425,0.9637098257283767,0.04656451603424125,horizontal,7,0.3720629237437043,10,local,90.20205857406836,0.0,3.629392623901367,0.9680270489054204
-0.18756604194641113,0.2233307957649231,-0.21986998235667318,0.08657335155694842,horizontal,8,0.37313953808305944,10,local,90.20205857406836,0.0,2.5796711444854736,-0.18423111267464876
-0.42681482434272766,0.21499685943126678,-0.46325983728994985,0.07637094953868317,horizontal,9,0.47721042055084273,10,local,90.20205857406836,0.0,2.8151655197143555,-0.5433115726557105
1.0051860809326172,0.13308560848236084,1.0053150105846818,0.024779805430778054,horizontal,-1,0.005205224268138409,25,global,216.39671264402568,0.0,5.370728492736816,1.0
1.3475037813186646,0.09644105285406113,1.3458780371429464,0.03489696581160121,horizontal,0,0.046586977919372045,25,local,216.39671264402568,0.0,2.763594150543213,1.3717528597604374
1.227582573890686,0.0986727625131607,1.2221797928153475,0.03820232844309433,horizontal,1,0.14142543911653044,25,local,216.39671264402568,0.0,2.582899332046509,1.2166542142247603
-1.7064287662506104,0.09387870877981186,-1.711232646869096,0.02808076351207075,horizontal,2,0.17107371800701185,25,local,216.39671264402568,0.0,3.343168020248413,-1.6981153273636793
1.6507441997528076,0.09230104088783264,1.6471801564450603,0.02918824578228348,horizontal,3,0.12210543019034642,25,local,216.39671264402568,0.0,3.1622674465179443,1.6688579094475795
0.9984304904937744,0.11049161851406097,0.9729025299924899,0.047272485087202575,horizontal,4,0.5400173156582222,25,local,216.39671264402568,0.0,2.337334632873535,0.9779809508884321
0.6818393468856812,0.12205012887716293,0.667014745443412,0.060829131238714994,horizontal,5,0.2437089128248797,25,local,216.39671264402568,0.0,2.006442070007324,0.6487081877924252
-1.7744300365447998,0.09579170495271683,-1.776028312475272,0.02722782658030222,horizontal,6,0.058700092192760574,25,local,216.39671264402568,0.0,3.5181546211242676,-1.752883613073935
0.9732615351676941,0.10819294303655624,0.9547747753137095,0.04673541029665212,horizontal,7,0.39556216018304474,25,local,216.39671264402568,0.0,2.3150100708007812,0.9680270489054204
-0.2198745459318161,0.14185696840286255,-0.24835277064088584,0.08242163839480648,horizontal,8,0.345518789285123,25,local,216.39671264402568,0.0,1.7211132049560547,-0.18423111267464876
-0.48767876625061035,0.12698806822299957,-0.4856749509540242,0.07238168715398909,horizontal,9,0.02768400924840463,25,local,216.39671264402568,0.0,1.7544225454330444,-0.5433115726557105
1.5761882066726685,0.09243837743997574,1.5756577813330879,0.03045093986203183,horizontal,10,0.017419013731065653,25,local,216.39671264402568,0.0,3.035649299621582,1.5808349202759824
0.2974051833152771,0.14387385547161102,0.29832973929774764,0.08555833268869921,horizontal,11,0.010806147728877622,25,local,216.39671264402568,0.0,1.6815879344940186,0.3550164880092037
1.976123571395874,0.09606631100177765,1.968507926057178,0.01963014384298485,horizontal,12,0.3879566751833832,25,local,216.39671264402568,0.0,4.893815994262695,1.9652727205924059
-0.008144098334014416,0.1503930240869522,-0.021516147521160926,0.09325034465705143,horizontal,13,0.1433994612708956,25,local,216.39671264402568,0.0,1.6127879619598389,0.011683095505452545
-0.8100144863128662,0.11067306250333786,-0.8136484281294118,0.05368886795864039,horizontal,14,0.06768520094975874,25,local,216.39671264402568,0.0,2.061378240585327,-0.883016244480026
0.30819034576416016,0.14491088688373566,0.30614558004687725,0.08398630200964874,horizontal,15,0.02434641921783854,25,local,216.39671264402568,0.0,1.7254109382629395,0.3090967595304064
-1.822607398033142,0.09679543972015381,-1.8288035245028103,0.026466452524576987,horizontal,16,0.23411246610834538,25,local,216.39671264402568,0.0,3.657287836074829,-1.8950051107364123
0.4114442467689514,0.14444825053215027,0.40936057464018616,0.08216894037878666,horizontal,17,0.025358391128811407,25,local,216.39671264402568,0.0,1.7579423189163208,0.4078734860812707
-1.8023203611373901,0.09266681224107742,-1.8073364994836334,0.02675148128474086,horizontal,18,0.18750880718909882,25,local,216.39671264402568,0.0,3.4639880657196045,-1.8012520180457345
0.024518996477127075,0.14508099853992462,0.012018750962223648,0.09111429167289424,horizontal,19,0.13719302740979492,25,local,216.39671264402568,0.0,1.592296838760376,0.011808080988597869
1.2558103799819946,0.09927923232316971,1.2538461972026997,0.037178909921242224,horizontal,20,0.05283056397983978,25,local,216.39671264402568,0.0,2.6703102588653564,1.2980199322889288
0.5174640417098999,0.1286950558423996,0.5167883961006312,0.06878439714181403,horizontal,21,0.00982265800593851,25,local,216.39671264402568,0.0,1.8709919452667236,0.4004208616716589
1.2136309146881104,0.1009926050901413,1.2062069550961259,0.03834953166694283,horizontal,22,0.19358670808446735,25,local,216.39671264402568,0.0,2.633476972579956,1.2736373536948826
0.3907449543476105,0.13808965682983398,0.39419217033688325,0.07318696028085567,horizontal,23,0.04710150518677171,25,local,216.39671264402568,0.0,1.8868067264556885,0.33463773640856553
0.28149667382240295,0.14640292525291443,0.27663380128269266,0.09147697373029358,horizontal,24,0.053159525740846654,25,local,216.39671264402568,0.0,1.60043466091156,0.14170479922167356
0.9880457520484924,0.17661209404468536,0.9922823090595785,0.016874593490889316,horizontal,-1,0.2510626018047333,50,global,424.02598314604256,0.0,10.466154098510742,1.0
1.3468271493911743,0.08204572647809982,1.3474557102877858,0.03477385205341816,horizontal,0,0.018075676391729124,50,local,424.02598314604256,0.0,2.3594086170196533,1.3717528597604374
1.2278456687927246,0.08692171424627304,1.2240685472117947,0.0380348275371718,horizontal,1,0.09930692014413613,50,local,424.02598314604256,0.0,2.2853190898895264,1.2166542142247603
-1.706127405166626,0.08004586398601532,-1.7102107060131344,0.028067760606446873,horizontal,2,0.14548010807711317,50,local,424.02598314604256,0.0,2.851879358291626,-1.6981153273636793
1.6501878499984741,0.07819092273712158,1.6482856860075263,0.02912055901350033,horizontal,3,0.06532031167622623,50,local,424.02598314604256,0.0,2.6850762367248535,1.6688579094475795
0.9978505969047546,0.09349124878644943,0.9757857278896933,0.046924554120048666,horizontal,4,0.4702201103203246,50,local,424.02598314604256,0.0,1.9923737049102783,0.9779809508884321
0.6881213188171387,0.10475960373878479,0.6717608874853067,0.0600448629451661,horizontal,5,0.2724701253256679,50,local,424.02598314604256,0.0,1.744688868522644,0.6487081877924252
-1.771852970123291,0.08036082983016968,-1.7750671739708128,0.027215457493447063,horizontal,6,0.11810214280967783,50,local,424.02598314604256,0.0,2.9527642726898193,-1.752883613073935
0.976087212562561,0.09233440458774567,0.9575930966829603,0.04640636898424064,horizontal,7,0.3985253809855541,50,local,424.02598314604256,0.0,1.9896924495697021,0.9680270489054204
-0.21970699727535248,0.12379810959100723,-0.23990434613050793,0.08221129200710706,horizontal,8,0.24567609098527993,50,local,424.02598314604256,0.0,1.5058528184890747,-0.18423111267464876
-0.4825405776500702,0.10966788232326508,-0.4791189118806805,0.07248393343604803,horizontal,9,0.047205851106419165,50,local,424.02598314604256,0.0,1.512995719909668,-0.5433115726557105
1.5761629343032837,0.07980095595121384,1.5768606195391548,0.030372863082903604,horizontal,10,0.022970677277501034,50,local,424.02598314604256,0.0,2.6273767948150635,1.5808349202759824
0.313754141330719,0.1265026479959488,0.3075642341626336,0.08364281386016123,horizontal,11,0.0740040522600544,50,local,424.02598314604256,0.0,1.5124150514602661,0.3550164880092037
1.9771002531051636,0.08190306276082993,1.9690125945548598,0.019463915829904224,horizontal,12,0.415520629095507,50,local,424.02598314604256,0.0,4.207943916320801,1.9652727205924059
0.00633685477077961,0.13157270848751068,-0.010733029953908407,0.09215282774197633,horizontal,13,0.18523451903703822,50,local,424.02598314604256,0.0,1.4277664422988892,0.011683095505452545
-0.8065595626831055,0.09340202063322067,-0.8099746406903771,0.05371508147951189,horizontal,14,0.06357763803400678,50,local,424.02598314604256,0.0,1.7388416528701782,-0.883016244480026
0.3202452063560486,0.12435732036828995,0.31505338824977214,0.08217635610179803,horizontal,15,0.0631789769291419,50,local,424.02598314604256,0.0,1.5132980346679688,0.3090967595304064
-1.823455572128296,0.08003672957420349,-1.827895109669165,0.026454576495171623,horizontal,16,0.16781737336370875,50,local,424.02598314604256,0.0,3.025439739227295,-1.8950051107364123
0.42608100175857544,0.1231943666934967,0.41791743548631377,0.08018391860392196,horizontal,17,0.10181051779954256,50,local,424.02598314604256,0.0,1.5363974571228027,0.4078734860812707
-1.8052523136138916,0.08228379487991333,-1.8064085176621467,0.026739402569983105,horizontal,18,0.043239711329715276,50,local,424.02598314604256,0.0,3.0772488117218018,-1.8012520180457345
0.03907303139567375,0.13159476220607758,0.02234920994144835,0.08994516847153813,horizontal,19,0.18593351636800162,50,local,424.02598314604256,0.0,1.4630553722381592,0.011808080988597869
1.2559573650360107,0.08573179692029953,1.2556356791128211,0.03702645340637346,horizontal,20,0.008688002592606499,50,local,424.02598314604256,0.0,2.315420150756836,1.2980199322889288
0.5282875299453735,0.11218727380037308,0.522829890864157,0.06767175609736945,horizontal,21,0.08064869889535345,50,local,424.02598314604256,0.0,1.6578153371810913,0.4004208616716589
1.2148857116699219,0.08470168709754944,1.2081101720966063,0.03818054002232902,horizontal,22,0.17746054847189272,50,local,424.02598314604256,0.0,2.218451738357544,1.2736373536948826
0.400855153799057,0.11889958381652832,0.40100619331950726,0.07196727422213402,horizontal,23,0.0020987250397181876,50,local,424.02598314604256,0.0,1.6521340608596802,0.33463773640856553
0.2967652678489685,0.1288922131061554,0.28714791501386705,0.08910786244191683,horizontal,24,0.10792934059405065,50,local,424.02598314604256,0.0,1.4464740753173828,0.14170479922167356
-1.5524505376815796,0.08229673653841019,-1.5598718250935344,0.03046165883869176,horizontal,25,0.24362715934985255,50,local,424.02598314604256,0.0,2.7016499042510986,-1.5531948725792901
-1.2589695453643799,0.08387579023838043,-1.2649566085268567,0.03674070503388996,horizontal,26,0.16295449847666907,50,local,424.02598314604256,0.0,2.282911777496338,-1.2120088549978343
1.6562949419021606,0.07774041593074799,1.6528037389708996,0.02898724019902676,horizontal,27,0.12043930044013833,50,local,424.02598314604256,0.0,2.6818840503692627,1.6661478205537388
-1.9651018381118774,0.07842311263084412,-1.9745064939560717,0.017552623176894128,horizontal,28,0.535797740851312,50,local,424.02598314604256,0.0,4.467885494232178,-1.9443791893031355
-1.5665513277053833,0.08388271182775497,-1.5717091158649366,0.03049770999741581,horizontal,29,0.16912050642459042,50,local,424.02598314604256,0.0,2.7504594326019287,-1.4922263884800246
1.6507233381271362,0.07939650118350983,1.6515011383700535,0.029020131982026867,horizontal,30,0.02680209185123659,50,local,424.02598314604256,0.0,2.7359111309051514,1.6156526065881196
-1.2784022092819214,0.0838887095451355,-1.2839671793282943,0.03639084662956129,horizontal,31,0.1529222472623742,50,local,424.02598314604256,0.0,2.3052144050598145,-1.3359900348077187
1.3221244812011719,0.082518070936203,1.3229078931010714,0.03570489945381269,horizontal,32,0.02194129970630248,50,local,424.02598314604256,0.0,2.3111133575439453,1.3174146681433152
-0.4168780446052551,0.11532500386238098,-0.41283008591137654,0.07889348114582531,horizontal,33,0.05130916566346475,50,local,424.02598314604256,0.0,1.4617811441421509,-0.4491342141457171
-1.4528279304504395,0.08374378830194473,-1.4624250570382171,0.03233213144999187,horizontal,34,0.29682938171340645,50,local,424.02598314604256,0.0,2.5901105403900146,-1.4938046286423567
1.6791634559631348,0.07862517237663269,1.6772051906361791,0.02851051400095138,horizontal,35,0.0686857250939179,50,local,424.02598314604256,0.0,2.757760524749756,1.6850682384458833
0.24946610629558563,0.1327875405550003,0.23501462088096226,0.09519519645279778,horizontal,36,0.15180897727112835,50,local,424.02598314604256,0.0,1.3948974609375,0.2877694647209732
0.9663153290748596,0.09339839220046997,0.9502892894521907,0.04638496179897658,horizontal,37,0.34550076147788267,50,local,424.02598314604256,0.0,2.0135490894317627,0.9919351775708702
-0.8259145617485046,0.09222391992807388,-0.8330627905523297,0.05129923571442895,horizontal,38,0.1393437680751734,50,local,424.02598314604256,0.0,1.7977639436721802,-0.8924809891326477
0.05153052881360054,0.13636551797389984,0.03546402063215427,0.09730022478744361,horizontal,39,0.16512303251656635,50,local,424.02598314604256,0.0,1.4014923572540283,0.1414103765685364
-1.8081927299499512,0.08107434958219528,-1.8112242039254614,0.02671930039455377,horizontal,40,0.11345633795591777,50,local,424.02598314604256,0.0,3.03429913520813,-1.7739362974977229
-1.13288414478302,0.08755471557378769,-1.136360207955378,0.04078257157207184,horizontal,41,0.0852340359708576,50,local,424.02598314604256,0.0,2.1468660831451416,-1.1309274727148209
0.8682311177253723,0.09544029831886292,0.844360020017985,0.051895942172341565,horizontal,42,0.4599800429119022,50,local,424.02598314604256,0.0,1.8390705585479736,0.8518443579586701
0.7123525142669678,0.10071243345737457,0.6972900823337801,0.05917315426705769,horizontal,43,0.2545484032371939,50,local,424.02598314604256,0.0,1.7019953727722168,0.6594703629813301
-1.003553032875061,0.08923722058534622,-1.0115167329627681,0.0440946320290941,horizontal,44,0.1806047521261216,50,local,424.02598314604256,0.0,2.023766040802002,-1.0511492721546425
1.7865740060806274,0.0782613605260849,1.7819323838254195,0.027133341500765996,horizontal,45,0.17106710778976064,50,local,424.02598314604256,0.0,2.884324312210083,1.7802482897045544
-0.32649993896484375,0.12411212921142578,-0.32608671942629264,0.08376535636385943,horizontal,46,0.004933060115642228,50,local,424.02598314604256,0.0,1.4816641807556152,-0.15984819701078123
-1.7572873830795288,0.07990030944347382,-1.7597640537661792,0.027382469097543678,horizontal,47,0.09044731057041637,50,local,424.02598314604256,0.0,2.9179365634918213,-1.756345538586098
1.369106411933899,0.08042257279157639,1.3693438552290174,0.03448148029978043,horizontal,48,0.006886110835559038,50,local,424.02598314604256,0.0,2.332340955734253,1.3913654240170903
0.6324243545532227,0.10363549739122391,0.6237571916837644,0.062313500453527446,horizontal,49,0.13908964841290025,50,local,424.02598314604256,0.0,1.663130760192871,0.5554998534172322
