index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
142,1,9.526561e-06,0.3376399,0.6623506
143,1,0.042683337,0.9344709,0.02284578
144,1,9.528059e-07,0.6401738,0.35982528
145,1,0.044628162,0.93421304,0.0211588
146,1,4.7710297e-18,0.6927186,0.3072814
147,1,7.716486e-13,0.75858074,0.24141927
148,1,0.013142693,0.09024949,0.8966078
149,1,0.47986764,0.5066445,0.0134879
150,1,3.68679e-08,0.34573552,0.6542644
151,1,1.210165e-07,0.6146289,0.3853709
152,1,0.7021992,0.24769334,0.05010741
153,1,1.9489959e-05,0.8032149,0.19676553
154,1,1.9163403e-07,0.48662657,0.51337326
155,1,0.68586445,0.27483177,0.039303735
156,1,1.182466e-08,0.391005,0.608995
157,1,0.0027329584,0.9438339,0.05343316
158,1,0.032598738,0.8003527,0.16704856
159,1,0.10370186,0.80550796,0.09079027
160,1,2.0479749e-12,0.7077088,0.2922912
161,1,0.6014975,0.36802852,0.030474035
162,1,6.0581562e-05,0.52193856,0.47800085
163,1,0.0007509671,0.41996253,0.57928646
164,1,0.0018360532,0.9600307,0.038133264
165,1,0.00643749,0.7031503,0.29041234
166,1,0.073597774,0.88673437,0.039667897
167,1,0.023009704,0.9340334,0.04295699
168,1,1.0229193e-11,0.758071,0.24192901
169,1,4.349451e-08,0.70513624,0.29486373
170,1,0.00027455582,0.50715804,0.4925674
171,1,4.0988927e-12,0.35691997,0.64308
172,1,1.4856632e-19,0.7120341,0.28796586
173,1,0.011344279,0.7994714,0.1891843
174,1,0.2540282,0.728449,0.01752275
175,1,0.00026545834,0.94301605,0.05671851
176,1,9.83135e-14,0.5749125,0.4250875
177,1,0.15006949,0.79063576,0.059294768
178,1,1.0031155e-06,0.26376113,0.7362379
179,1,2.4951058e-07,0.80190074,0.198099
180,1,0.14367975,0.78320444,0.073115826
181,1,0.20677213,0.39582512,0.39740273
182,1,5.5208733e-05,0.7030021,0.29694262
183,1,8.411072e-12,0.63176864,0.36823127
184,1,3.0835962e-10,0.7666324,0.23336758
185,1,0.17702083,0.8045111,0.018468052
186,1,1.9933842e-38,0.5424245,0.45757556
