analytic,mask,sample,stage1_exact,stage2_exact,stage2_learned
2.3536370582544235,likelihood,166,0.8352246,0.8375392,1.3938231
2.456782748070099,likelihood,167,1.3998857,1.3445468,1.5381112
1.5773405122018165,likelihood,168,0.11067486,0.15386248,0.16725779
-1.7497224737680797,likelihood,169,-3.0696182,-3.5915594,-3.2589645
2.6342807107511668,likelihood,170,1.8819232,1.9529252,2.3695235
2.467927946372464,likelihood,171,1.2290502,1.0292706,1.5150442
2.9582031032311202,likelihood,172,2.2482896,2.155974,2.2325702
1.5874038438836002,likelihood,173,0.4599924,0.41066742,1.4421368
1.274345892138534,likelihood,174,-0.22048283,-0.27576303,-1.2178569
1.798571502300401,likelihood,175,0.49528408,0.5423765,0.111063
2.3584162070979557,likelihood,176,1.101831,1.0941291,1.0933757
1.7402123244929135,likelihood,177,1.4530559,1.4610028,1.8352704
2.6744553804255915,likelihood,178,1.6981354,1.7543335,1.2374687
2.9153848338696293,likelihood,179,1.9412479,1.9466047,1.6150951
2.724617699694849,likelihood,180,1.5789218,1.5176253,1.9135451
0.3389316990874447,likelihood,181,1.1101565,1.1391006,1.0943089
2.7645177662792184,likelihood,182,1.0660143,1.107645,1.2013378
2.118716950841528,likelihood,183,0.5371156,0.39645672,0.35733366
2.7631733686626943,likelihood,184,1.689394,1.6993937,2.1661296
2.605445195279411,likelihood,185,1.8077335,1.5964823,2.0891943
2.090074610820741,likelihood,186,1.3699203,1.2919345,2.000595
1.8916912093464013,likelihood,187,1.7555838,1.770163,1.4814229
2.6765880035142677,likelihood,188,1.8132868,1.949729,2.3433847
2.2183262679073246,likelihood,189,0.9448242,0.9890609,1.4525275
2.4978027592914476,likelihood,190,1.0366268,1.068553,0.8767443
2.3267525860693263,likelihood,191,1.5301094,1.3975811,1.5790453
