training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,runtime_device,mean_error,covariance_error,posterior_width_ratio,theta_map_squared_error,observation_map_squared_error,sliced_wasserstein
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,2,3,1,0.7934075449593365,1.0578767266124487,cuda,0.2907813489437103,0.30841055512428284,1.1832362413406372,28.3985595703125,0.8085827827453613,0.20428843796253204
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,2,3,0,1.5123093069996685,2.0164124093328915,cuda,0.33222055435180664,0.17931516468524933,1.1115937232971191,26.578956604003906,0.7681852579116821,0.23278814554214478
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,2,3,1,1.4654549909755588,1.9539399879674118,cuda,0.2844702899456024,0.12440511584281921,1.078589677810669,30.455562591552734,0.7799637317657471,0.20263369381427765
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,3,0,0.15972947096452117,0.2129726279526949,cuda,0.27524644136428833,0.19577039778232574,1.1424115896224976,31.42168426513672,2.1106250286102295,0.1906079649925232
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,3,1,0.16223496804013848,0.21631329072018465,cuda,0.25582852959632874,0.15900416672229767,1.1177202463150024,30.061473846435547,2.098973512649536,0.17891141772270203
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,3,0,0.24032029195223004,0.3204270559363067,cuda,0.2577577531337738,0.20229655504226685,1.1471880674362183,28.369962692260742,1.9821109771728516,0.18335901200771332
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,3,1,0.2298559519695118,0.3064746026260157,cuda,0.3175015449523926,0.16017869114875793,1.1216373443603516,28.45499038696289,1.8487544059753418,0.2127496600151062
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,3,0,0.3680737380636856,0.49076498408491415,cuda,0.2195725440979004,0.19788500666618347,1.1438766717910767,31.8807315826416,1.3272640705108643,0.16124193370342255
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,3,1,0.36747522407677025,0.4899669654356937,cuda,0.2991443872451782,0.17689603567123413,1.1355799436569214,29.654251098632812,1.4539477825164795,0.19859731197357178
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,3,0,0.7927017150213942,1.0569356200285256,cuda,0.20685605704784393,0.19737450778484344,1.1253243684768677,26.312881469726562,0.9387032985687256,0.15430228412151337
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,3,1,0.7864516259869561,1.048602167982608,cuda,0.24785755574703217,0.25112980604171753,1.1512765884399414,31.12747573852539,0.9789366126060486,0.1815483570098877
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,2,3,0,1.5003732530167326,2.000497670688977,cuda,0.34936025738716125,0.06452120095491409,1.0399426221847534,33.80392074584961,0.8192272782325745,0.24530735611915588
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,2,3,1,1.4859355629887432,1.9812474173183243,cuda,0.28682610392570496,0.08719105273485184,1.0540940761566162,31.76503562927246,0.790907084941864,0.20184922218322754
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,3,0,0.02202671207487583,0.029368949433167774,cuda,0.3298303186893463,0.8694498538970947,1.5643831491470337,29.067340850830078,2.1412806510925293,0.33751794695854187
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,3,1,0.023701410042122006,0.03160188005616268,cuda,0.35590362548828125,0.8143553733825684,1.5531728267669678,27.972789764404297,2.7542898654937744,0.3501861095428467
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,3,0,0.045898154960013926,0.06119753994668523,cuda,0.18542292714118958,0.3709808588027954,1.2749274969100952,34.76433563232422,1.7276153564453125,0.18519720435142517
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,3,1,0.05855358694680035,0.07807144926240046,cuda,0.25036290287971497,0.4248286187648773,1.319133996963501,32.2320556640625,1.4381895065307617,0.22562697529792786
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,3,0,0.10260614310391247,0.13680819080521664,cuda,0.20514225959777832,0.40299439430236816,1.2820191383361816,31.18387222290039,1.2509212493896484,0.18263620138168335
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,3,1,0.11768327897880226,0.15691103863840303,cuda,0.24635346233844757,0.26229456067085266,1.2040468454360962,33.80229187011719,1.5100581645965576,0.18471302092075348
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,3,0,0.23607478896155953,0.3147663852820794,cuda,0.2032708376646042,0.2734609544277191,1.203094244003296,33.87303924560547,1.274696946144104,0.15929728746414185
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,3,1,0.2689491549972445,0.3585988733296593,cuda,0.21624185144901276,0.2651481628417969,1.1895782947540283,34.66102600097656,1.113831877708435,0.16286391019821167
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,2,3,0,0.4673618170199916,0.6231490893599888,cuda,0.22987651824951172,0.13640838861465454,1.1073287725448608,30.01531219482422,1.229805827140808,0.1656062752008438
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,2,3,1,0.4951319459360093,0.660175927914679,cuda,0.24155448377132416,0.14236795902252197,1.112065076828003,30.250333786010742,1.000223994255066,0.17431329190731049
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,3,0,0.023613055935129523,0.031484074580172695,cuda,0.43858563899993896,1.1632254123687744,1.7234193086624146,34.88444137573242,2.922952175140381,0.3885461688041687
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,3,1,0.023679640027694404,0.0315728533702592,cuda,0.46450182795524597,1.2617666721343994,1.7670228481292725,30.81026840209961,3.10878849029541,0.42300286889076233
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,3,0,0.06300227204337716,0.08400302939116955,cuda,0.1692521870136261,0.48184823989868164,1.327322244644165,32.72446823120117,1.3279376029968262,0.18408972024917603
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,3,1,0.04631711705587804,0.061756156074504055,cuda,0.25361648201942444,0.5044071078300476,1.3666433095932007,30.242305755615234,1.211097002029419,0.20672562718391418
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,3,0,0.09291389503050596,0.12388519337400794,cuda,0.2032095044851303,0.34247952699661255,1.224047064781189,30.84969139099121,1.110713005065918,0.16410350799560547
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,3,1,0.09215551801025867,0.12287402401367824,cuda,0.28349801898002625,0.30111753940582275,1.212384819984436,31.066036224365234,1.4663006067276,0.19352877140045166
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,3,0,0.23263842903543264,0.31018457204724353,cuda,0.19149267673492432,0.25420698523521423,1.172222375869751,33.91264724731445,1.2609299421310425,0.15419140458106995
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,3,1,0.24070536601357162,0.3209404880180955,cuda,0.21331371366977692,0.2618815302848816,1.1776927709579468,31.865570068359375,1.1366571187973022,0.15780749917030334
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,2,3,0,0.47394586098380387,0.6319278146450719,cuda,0.2454022914171219,0.12261109054088593,1.0875098705291748,35.38770294189453,1.3214187622070312,0.17880244553089142
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,2,3,1,0.46768759202677757,0.6235834560357034,cuda,0.2229667603969574,0.15108568966388702,1.1095012426376343,29.781089782714844,1.1511569023132324,0.15738238394260406
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,0,0,0.038863972993567586,0.051818630658090115,cuda,0.45407742261886597,0.3536423444747925,1.1179094314575195,0.14112553000450134,0.4434692859649658,0.3026615083217621
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,0,1,0.023496709065511823,0.03132894542068243,cuda,0.45016613602638245,0.35272952914237976,1.131096601486206,0.4007011651992798,0.31462156772613525,0.2982531487941742
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,0,0,0.051978333038277924,0.06930444405103724,cuda,0.3612504303455353,0.2856109142303467,1.1474857330322266,0.04288409277796745,0.30637580156326294,0.24048063158988953
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,0,1,0.04507985292002559,0.06010647056003412,cuda,0.3691442608833313,0.2961271405220032,1.1301231384277344,0.062289923429489136,0.2007286548614502,0.24549508094787598
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,0,0,0.09698275499977171,0.12931033999969563,cuda,0.36273545026779175,0.22716595232486725,1.1233019828796387,0.01456235721707344,0.2949957847595215,0.23802894353866577
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,0,1,0.0950947089586407,0.1267929452781876,cuda,0.34192442893981934,0.2725027799606323,1.1651939153671265,0.3420540392398834,0.20664551854133606,0.2233792096376419
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,0,0,0.23126189108006656,0.30834918810675543,cuda,0.40303364396095276,0.27858859300613403,1.1977472305297852,0.2340754270553589,0.30100712180137634,0.2623429596424103
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,0,1,0.23059558402746916,0.3074607787032922,cuda,0.38519051671028137,0.30320507287979126,1.1720792055130005,0.04252079129219055,0.41359463334083557,0.25368762016296387
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,0,0,0.46379704296123236,0.6183960572816432,cuda,0.3520636558532715,0.18424563109874725,1.134762167930603,0.26864367723464966,0.43166103959083557,0.2318592518568039
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,0,1,0.46523393399547786,0.6203119119939705,cuda,0.36998286843299866,0.20933887362480164,1.1515659093856812,0.360528826713562,0.3391752243041992,0.24209769070148468
